
1373,Shaun Williams,NYG,29,,8,0,2,34,0,34,2,,,,,,,17,2,
1374,Tank Williams,TEN,25,SS,16,16,1,1,0,1,5,0,0,1,5,0,,58,20,
1375,Willie Williams,PIT,35,,4,1,,,,,,,,,,,,7,3,
1376,Troy Williamson,MIN,22,,14,3,,,,,,,,,,,,1,0,
1377,Adrian Wilson,ARI,26,SS,16,16,1,36,0,36,9,2,0,2,0,0,8.0,93,16,
1378,Al Wilson*+,DEN,28,MLB,15,15,0,0,0,0,9,2,0,1,0,0,3.0,61,11,
1379,Cedrick Wilson,PIT,27,,16,1,,,,,,0,1,1,0,0,,3,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1380,Eugene Wilson,NWE,25,FS,16,16,1,0,0,0,7,0,0,1,0,0,,44,24,
1381,George Wilson,BUF,24,,3,0,,,,,,,,,,,,2,0,
1382,Gibril Wilson,NYG,24,SS,16,16,2,36,0,19,5,2,0,0,0,0,3.0,90,22,
1383,Jerry Wilson,SDG,32,,9,1,,,,,,,,,,,,15,2,
1384,Kris Wilson,KAN,24,,14,1,,,,,,,,,,,,2,1,
1385,Stanley Wilson,DET,23,,9,0,,,,,,,,,,,,9,1,
1386,Derrick Wimbush,JAX,25,,14,1,,,,,,0,1,0,0,0,,10,2,
1387,Jamie Winborn,2TM,26,,8,2,0,0,0,0,1,,,,,,,12,5,
1388,Antoine Winfield,MIN,28,LCB,16,16,4,5,0,4,8,0,0,2,0,0,,89,9,
1389,Coy Wire,BUF,27,,13,0,,,,,,1,0,0,0,0,,6,3,
1390,Jerron Wishom,GNB,23,,5,0,0,0,0,0,1,,,,,,,6,0,
1391,Grant Wistrom,SEA,29,RDE,16,16,0,0,0,0,6,,,,,,4.0,41,11,
1392,Will Witherspoon,CAR,25,RLB,15,15,2,35,1,35,14,,,,,,2.5,66,15,
1393,Jason Witten*,DAL,23,TE,16,16,,,,,,,,,,,,5,0,
1394,Kailee Wong,HOU,29,lilb,5,5,,,,,,,,,,,1.0,21,12,
1395,Zac Woodfin,BAL,22,,1,0,,,,,,,,,,,,1,0,
1396,Jerome Woods,KAN,32,,7,0,,,,,,,,,,,,2,0,
1397,LeVar Woods,DET,27,,6,3,,,,,,,,,,,1.0,17,11,
1398,Charles Woodson,OAK,29,rcb,6,6,1,0,0,0,4,1,1,0,0,0,,26,4,
1399,Andre Woolfolk,TEN,25,lcb,13,7,1,3,0,3,7,1,0,1,8,0,,41,13,
1400,Cornelius Wortham,SEA,23,,8,0,,,,,,,,,,,,2,2,
1401,Anthony Wright,BAL,29,qb,9,7,,,,,,0,5,2,-8,0,,,,
1402,Kenny Wright,JAX,28,RCB,16,16,2,4,0,4,6,,,,,,,55,9,
1403,Kenyatta Wright,NYJ,27,,15,0,,,,,,,,,,,,10,3,
1404,Manuel Wright,MIA,21,,3,0,0,0,0,0,1,,,,,,1.0,2,2,
1405,Mike Wright,NWE,23,,13,0,,,,,,,,,,,,9,4,
1406,Ellis Wyms,TAM,26,,16,1,0,0,0,0,1,1,0,1,0,0,2.0,12,5,
1407,Dexter Wynn,PHI,24,,10,0,0,0,0,0,2,0,4,3,0,0,,9,2,
1408,Renaldo Wynn,WAS,31,LDE,16,15,0,0,0,0,1,0,0,1,0,0,0.5,24,6,
1409,Brian Young,NOR,28,LDT,16,16,,,,,,,,,,,,38,13,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1410,Bryant Young,SFO,33,LDE,13,13,0,0,0,0,2,2,0,0,0,0,8.0,32,4,
1411,Dave Zastudil,BAL,27,,16,0,,,,,,0,1,1,-2,0,,1,0,
1412,Jeff Zgonina,MIA,35,,16,3,0,0,0,0,2,0,0,1,0,0,2.0,23,20,
